PORTFOLIO,COMPANY_CODE,KEY_DATE,AMOUNT,CURRENCY,FISCAL_YEAR,EXPECTATION_CHANGE,CLASSIFICATION,RISK_TYPE,SHOCK,RISK_CLASS,IMPACT,GROWTH_PERCENT
COMP_1_NL,IND03,31.03.2003,12910.0158,INR,2002,20,A,Property,-0.1,Underwriting Risk,-1291.00158,-12.5
COMP_1_NL,IND03,31.03.2003,12910.0158,INR,2002,21,A,Stock Prices,0.12,Underwriting Risk,1549.201896,92.85714286
COMP_1_NL,IND03,31.03.2003,6455.007898,INR,2002,22,A,Market Volatility,0.2,Underwriting Risk,1291.00158,-10
COMP_1_NL,IND03,31.03.2003,2582.003159,INR,2002,23,L,Premium&Reserve,0.05,Underwriting Risk,129.100158,-43.75
COMP_2_NL,IND03,31.03.2003,12910.0158,INR,2002,19,A,Equity,-0.2,Underwriting Risk,-2582.003159,-50
COMP_2_NL,IND03,31.03.2003,6455.007898,INR,2002,20,A,Property,-0.05,Underwriting Risk,-322.7503949,43.75
COMP_2_NL,IND03,31.03.2003,6455.007898,INR,2002,21,A,Stock Prices,0.02,Underwriting Risk,129.100158,-67.85714286
COMP_2_NL,IND03,31.03.2003,3227.503949,INR,2002,22,A,Market Volatility,0.2,Underwriting Risk,645.5007898,-10
COMP_2_NL,IND03,31.03.2003,1291.00158,INR,2002,23,L,Premium&Reserve,0.05,Underwriting Risk,64.55007898,-43.75
COMP_1_L,IND03,30.06.2003,15492.01896,INR,2003,19,L,Mortality,0.1,Underwriting Risk,1549.201896,-40
COMP_1_L,IND03,30.06.2003,6196.807582,INR,2003,20,L,Morbidity,-0.2,Underwriting Risk,-1239.361516,20
COMP_1_L,IND03,30.06.2003,18590.42275,INR,2003,21,L,Longevity,0.1,Underwriting Risk,1859.042275,-40
COMP_1_L,IND03,30.06.2003,4647.605687,INR,2003,22,L,Lapse,-0.2,Underwriting Risk,-929.5211373,-20
COMP_1_L,IND03,30.06.2003,13942.81706,INR,2003,23,L,Expense,0.05,Underwriting Risk,697.140853,-80
COMP_2_L,IND03,30.06.2003,7746.009478,INR,2003,19,L,Mortality,0.1,Underwriting Risk,774.6009478,-40
COMP_2_L,IND03,30.06.2003,3098.403791,INR,2003,20,L,Morbidity,-0.2,Underwriting Risk,-619.6807582,20
COMP_2_L,IND03,30.06.2003,9295.211373,INR,2003,21,L,Longevity,0.1,Underwriting Risk,929.5211373,-60
COMP_2_L,IND03,30.06.2003,2323.802843,INR,2003,22,L,Lapse,-0.15,Underwriting Risk,-348.5704265,28
COMP_2_L,IND03,30.06.2003,6971.40853,INR,2003,23,L,Expense,0.15,Underwriting Risk,1045.711279,260
COMP_1_NL,IND03,30.06.2003,30984.03791,INR,2003,19,A,Equity,-0.1,Underwriting Risk,-3098.403791,40
COMP_1_NL,IND03,30.06.2003,15492.01896,INR,2003,20,A,Property,-0.1,Underwriting Risk,-1549.201896,-20
COMP_1_NL,IND03,30.06.2003,15492.01896,INR,2003,21,A,Stock Prices,0.02,Underwriting Risk,309.8403791,-80
COMP_1_NL,IND03,30.06.2003,7746.009478,INR,2003,22,A,Market Volatility,0.3,Underwriting Risk,2323.802843,80
COMP_1_NL,IND03,30.06.2003,3098.403791,INR,2003,23,L,Premium&Reserve,0.15,Underwriting Risk,464.7605687,260
COMP_2_NL,IND03,30.06.2003,15492.01896,INR,2003,19,A,Equity,-0.1,Underwriting Risk,-1549.201896,40
COMP_2_NL,IND03,30.06.2003,7746.009478,INR,2003,20,A,Property,-0.15,Underwriting Risk,-1161.901422,-260
COMP_2_NL,IND03,30.06.2003,7746.009478,INR,2003,21,A,Stock Prices,0.12,Underwriting Risk,929.5211373,620
COMP_2_NL,IND03,30.06.2003,3873.004739,INR,2003,22,A,Market Volatility,0.3,Underwriting Risk,1161.901422,80
COMP_2_NL,IND03,30.06.2003,1549.201896,INR,2003,23,L,Premium&Reserve,0.15,Underwriting Risk,232.3802843,260
COMP_1_L,IND03,30.09.2003,18074.02211,INR,2003,19,L,Mortality,0.15,Underwriting Risk,2711.103317,75
COMP_1_L,IND03,30.09.2003,7229.608846,INR,2003,20,L,Morbidity,-0.25,Underwriting Risk,-1807.402211,-45.83333333
COMP_1_L,IND03,30.09.2003,21688.82654,INR,2003,21,L,Longevity,0.3,Underwriting Risk,6506.647961,250
COMP_1_L,IND03,30.09.2003,5422.206634,INR,2003,22,L,Lapse,-0.2,Underwriting Risk,-1084.441327,-16.66666667
COMP_1_L,IND03,30.09.2003,16266.6199,INR,2003,23,L,Expense,0.1,Underwriting Risk,1626.66199,133.3333333
COMP_2_L,IND03,30.09.2003,9037.011057,INR,2003,19,L,Mortality,0.15,Underwriting Risk,1355.551659,75
COMP_2_L,IND03,30.09.2003,3614.804423,INR,2003,20,L,Morbidity,-0.25,Underwriting Risk,-903.7011057,-45.83333333
COMP_2_L,IND03,30.09.2003,10844.41327,INR,2003,21,L,Longevity,0.2,Underwriting Risk,2168.882654,133.3333333
COMP_2_L,IND03,30.09.2003,2711.103317,INR,2003,22,L,Lapse,-0.2,Underwriting Risk,-542.2206634,-55.55555556
COMP_2_L,IND03,30.09.2003,8133.309951,INR,2003,23,L,Expense,0.1,Underwriting Risk,813.3309951,-22.22222222
COMP_1_NL,IND03,30.09.2003,36148.04423,INR,2003,19,A,Equity,-0.15,Underwriting Risk,-5422.206634,-75
COMP_1_NL,IND03,30.09.2003,18074.02211,INR,2003,20,A,Property,-0.1,Underwriting Risk,-1807.402211,-16.66666667
COMP_1_NL,IND03,30.09.2003,18074.02211,INR,2003,21,A,Stock Prices,0.07,Underwriting Risk,1265.181548,308.3333333
COMP_1_NL,IND03,30.09.2003,9037.011057,INR,2003,22,A,Market Volatility,0.25,Underwriting Risk,2259.252764,-2.777777778
COMP_1_NL,IND03,30.09.2003,3614.804423,INR,2003,23,L,Premium&Reserve,0.1,Underwriting Risk,361.4804423,-22.22222222
COMP_2_NL,IND03,30.09.2003,18074.02211,INR,2003,19,A,Equity,-0.15,Underwriting Risk,-2711.103317,-75
COMP_2_NL,IND03,30.09.2003,9037.011057,INR,2003,20,A,Property,-0.1,Underwriting Risk,-903.7011057,22.22222222
COMP_2_NL,IND03,30.09.2003,9037.011057,INR,2003,21,A,Stock Prices,0.07,Underwriting Risk,632.590774,-31.94444444
COMP_2_NL,IND03,30.09.2003,4518.505529,INR,2003,22,A,Market Volatility,0.25,Underwriting Risk,1129.626382,-2.777777778
COMP_2_NL,IND03,30.09.2003,1807.402211,INR,2003,23,L,Premium&Reserve,0.1,Underwriting Risk,180.7402211,-22.22222222
COMP_1_L,IND03,31.12.2003,20656.02527,INR,2003,19,L,Mortality,0.2,Underwriting Risk,4131.205055,52.38095238
COMP_1_L,IND03,31.12.2003,8262.410109,INR,2003,20,L,Morbidity,-0.3,Underwriting Risk,-2478.723033,-37.14285714
COMP_1_L,IND03,31.12.2003,24787.23033,INR,2003,21,L,Longevity,0.2,Underwriting Risk,4957.446066,-23.80952381
COMP_1_L,IND03,31.12.2003,6196.807582,INR,2003,22,L,Lapse,-0.2,Underwriting Risk,-1239.361516,-14.28571429
COMP_1_L,IND03,31.12.2003,18590.42275,INR,2003,23,L,Expense,0.3,Underwriting Risk,5577.126824,242.8571429
COMP_2_L,IND03,31.12.2003,10328.01264,INR,2003,19,L,Mortality,0.2,Underwriting Risk,2065.602527,52.38095238
COMP_2_L,IND03,31.12.2003,4131.205055,INR,2003,20,L,Morbidity,-0.3,Underwriting Risk,-1239.361516,-37.14285714
COMP_2_L,IND03,31.12.2003,12393.61516,INR,2003,21,L,Longevity,0.3,Underwriting Risk,3718.084549,71.42857143
COMP_2_L,IND03,31.12.2003,3098.403791,INR,2003,22,L,Lapse,-0.25,Underwriting Risk,-774.6009478,-42.85714286
COMP_2_L,IND03,31.12.2003,9295.211373,INR,2003,23,L,Expense,0.05,Underwriting Risk,464.7605687,-42.85714286
COMP_1_NL,IND03,31.12.2003,41312.05055,INR,2003,19,A,Equity,-0.2,Underwriting Risk,-8262.410109,-52.38095238
COMP_1_NL,IND03,31.12.2003,20656.02527,INR,2003,20,A,Property,-0.1,Underwriting Risk,-2065.602527,-14.28571429
COMP_1_NL,IND03,31.12.2003,20656.02527,INR,2003,21,A,Stock Prices,0.12,Underwriting Risk,2478.723033,95.91836735
COMP_1_NL,IND03,31.12.2003,10328.01264,INR,2003,22,A,Market Volatility,0.2,Underwriting Risk,2065.602527,-8.571428571
COMP_1_NL,IND03,31.12.2003,4131.205055,INR,2003,23,L,Premium&Reserve,0.05,Underwriting Risk,206.5602527,-42.85714286
COMP_2_NL,IND03,31.12.2003,20656.02527,INR,2003,19,A,Equity,-0.2,Underwriting Risk,-4131.205055,-52.38095238
COMP_2_NL,IND03,31.12.2003,10328.01264,INR,2003,20,A,Property,-0.05,Underwriting Risk,-516.4006318,42.85714286
COMP_2_NL,IND03,31.12.2003,10328.01264,INR,2003,21,A,Stock Prices,0.02,Underwriting Risk,206.5602527,-67.34693878
COMP_2_NL,IND03,31.12.2003,5164.006318,INR,2003,22,A,Market Volatility,0.2,Underwriting Risk,1032.801264,-8.571428571
COMP_2_NL,IND03,31.12.2003,2065.602527,INR,2003,23,L,Premium&Reserve,0.05,Underwriting Risk,103.2801264,-42.85714286
COMP_1_L,IND03,31.03.2004,23238.02843,INR,2003,19,L,Mortality,0.1,Underwriting Risk,2323.802843,-43.75
COMP_1_L,IND03,31.03.2004,9295.211373,INR,2003,20,L,Morbidity,-0.2,Underwriting Risk,-1859.042275,25
COMP_1_L,IND03,31.03.2004,27885.63412,INR,2003,21,L,Longevity,0.1,Underwriting Risk,2788.563412,-43.75
COMP_1_L,IND03,31.03.2004,6971.40853,INR,2003,22,L,Lapse,-0.2,Underwriting Risk,-1394.281706,-12.5
COMP_1_L,IND03,31.03.2004,20914.22559,INR,2003,23,L,Expense,0.05,Underwriting Risk,1045.711279,-81.25
COMP_2_L,IND03,31.03.2004,11619.01422,INR,2003,19,L,Mortality,0.1,Underwriting Risk,1161.901422,-43.75
COMP_2_L,IND03,31.03.2004,4647.605687,INR,2003,20,L,Morbidity,-0.2,Underwriting Risk,-929.5211373,25
COMP_2_L,IND03,31.03.2004,13942.81706,INR,2003,21,L,Longevity,0.1,Underwriting Risk,1394.281706,-62.5
COMP_2_L,IND03,31.03.2004,3485.704265,INR,2003,22,L,Lapse,-0.15,Underwriting Risk,-522.8556397,32.5
COMP_2_L,IND03,31.03.2004,10457.11279,INR,2003,23,L,Expense,0.15,Underwriting Risk,1568.566919,237.5
COMP_1_NL,IND03,31.03.2004,46476.05687,INR,2003,19,A,Equity,-0.1,Underwriting Risk,-4647.605687,43.75
COMP_1_NL,IND03,31.03.2004,23238.02843,INR,2003,20,A,Property,-0.1,Underwriting Risk,-2323.802843,-12.5
COMP_1_NL,IND03,31.03.2004,23238.02843,INR,2003,21,A,Stock Prices,0.02,Underwriting Risk,464.7605687,-81.25
COMP_1_NL,IND03,31.03.2004,11619.01422,INR,2003,22,A,Market Volatility,0.3,Underwriting Risk,3485.704265,68.75
COMP_1_NL,IND03,31.03.2004,4647.605687,INR,2003,23,L,Premium&Reserve,0.15,Underwriting Risk,697.140853,237.5
COMP_2_NL,IND03,31.03.2004,23238.02843,INR,2003,19,A,Equity,-0.1,Underwriting Risk,-2323.802843,43.75
COMP_2_NL,IND03,31.03.2004,11619.01422,INR,2003,20,A,Property,-0.15,Underwriting Risk,-1742.852132,-237.5
COMP_2_NL,IND03,31.03.2004,11619.01422,INR,2003,21,A,Stock Prices,0.12,Underwriting Risk,1394.281706,575
COMP_2_NL,IND03,31.03.2004,5809.507108,INR,2003,22,A,Market Volatility,0.3,Underwriting Risk,1742.852132,68.75
COMP_2_NL,IND03,31.03.2004,2323.802843,INR,2003,23,L,Premium&Reserve,0.15,Underwriting Risk,348.5704265,237.5
COMP_1_L,IND03,30.06.2004,20914.22559,INR,2004,19,L,Mortality,0.15,Underwriting Risk,3137.133838,35
COMP_1_L,IND03,30.06.2004,8365.690236,INR,2004,20,L,Morbidity,-0.25,Underwriting Risk,-2091.422559,-12.5
COMP_1_L,IND03,30.06.2004,25097.07071,INR,2004,21,L,Longevity,0.3,Underwriting Risk,7529.121212,170
COMP_1_L,IND03,30.06.2004,6274.267677,INR,2004,22,L,Lapse,-0.2,Underwriting Risk,-1254.853535,10
COMP_1_L,IND03,30.06.2004,18822.80303,INR,2004,23,L,Expense,0.1,Underwriting Risk,1882.280303,80
COMP_2_L,IND03,30.06.2004,10457.11279,INR,2004,19,L,Mortality,0.15,Underwriting Risk,1568.566919,35
COMP_2_L,IND03,30.06.2004,4182.845118,INR,2004,20,L,Morbidity,-0.25,Underwriting Risk,-1045.711279,-12.5
COMP_2_L,IND03,30.06.2004,12548.53535,INR,2004,21,L,Longevity,0.2,Underwriting Risk,2509.707071,80
COMP_2_L,IND03,30.06.2004,3137.133838,INR,2004,22,L,Lapse,-0.2,Underwriting Risk,-627.4267677,-20
COMP_2_L,IND03,30.06.2004,9411.401515,INR,2004,23,L,Expense,0.1,Underwriting Risk,941.1401515,-40
COMP_1_NL,IND03,30.06.2004,41828.45118,INR,2004,19,A,Equity,-0.15,Underwriting Risk,-6274.267677,-35
COMP_1_NL,IND03,30.06.2004,20914.22559,INR,2004,20,A,Property,-0.1,Underwriting Risk,-2091.422559,10
COMP_1_NL,IND03,30.06.2004,20914.22559,INR,2004,21,A,Stock Prices,0.07,Underwriting Risk,1463.995791,215
COMP_1_NL,IND03,30.06.2004,10457.11279,INR,2004,22,A,Market Volatility,0.25,Underwriting Risk,2614.278199,-25
COMP_1_NL,IND03,30.06.2004,4182.845118,INR,2004,23,L,Premium&Reserve,0.1,Underwriting Risk,418.2845118,-40
COMP_2_NL,IND03,30.06.2004,20914.22559,INR,2004,19,A,Equity,-0.15,Underwriting Risk,-3137.133838,-35
COMP_2_NL,IND03,30.06.2004,10457.11279,INR,2004,20,A,Property,-0.1,Underwriting Risk,-1045.711279,40
COMP_2_NL,IND03,30.06.2004,10457.11279,INR,2004,21,A,Stock Prices,0.07,Underwriting Risk,731.9978956,-47.5
COMP_2_NL,IND03,30.06.2004,5228.556397,INR,2004,22,A,Market Volatility,0.25,Underwriting Risk,1307.139099,-25
COMP_2_NL,IND03,30.06.2004,2091.422559,INR,2004,23,L,Premium&Reserve,0.1,Underwriting Risk,209.1422559,-40
COMP_1_L,IND03,30.09.2004,16266.6199,INR,2004,19,L,Mortality,0.2,Underwriting Risk,3253.323981,3.703703704
COMP_1_L,IND03,30.09.2004,6506.647961,INR,2004,20,L,Morbidity,-0.3,Underwriting Risk,-1951.994388,6.666666667
COMP_1_L,IND03,30.09.2004,19519.94388,INR,2004,21,L,Longevity,0.2,Underwriting Risk,3903.988777,-48.14814815
COMP_1_L,IND03,30.09.2004,4879.985971,INR,2004,22,L,Lapse,-0.2,Underwriting Risk,-975.9971942,22.22222222
COMP_1_L,IND03,30.09.2004,14639.95791,INR,2004,23,L,Expense,0.3,Underwriting Risk,4391.987374,133.3333333
COMP_2_L,IND03,30.09.2004,8133.309951,INR,2004,19,L,Mortality,0.2,Underwriting Risk,1626.66199,3.703703704
COMP_2_L,IND03,30.09.2004,3253.323981,INR,2004,20,L,Morbidity,-0.3,Underwriting Risk,-975.9971942,6.666666667
COMP_2_L,IND03,30.09.2004,9759.971942,INR,2004,21,L,Longevity,0.3,Underwriting Risk,2927.991583,16.66666667
COMP_2_L,IND03,30.09.2004,2439.992985,INR,2004,22,L,Lapse,-0.25,Underwriting Risk,-609.9982464,2.777777778
COMP_2_L,IND03,30.09.2004,7319.978956,INR,2004,23,L,Expense,0.05,Underwriting Risk,365.9989478,-61.11111111
COMP_1_NL,IND03,30.09.2004,32533.23981,INR,2004,19,A,Equity,-0.2,Underwriting Risk,-6506.647961,-3.703703704
COMP_1_NL,IND03,30.09.2004,16266.6199,INR,2004,20,A,Property,-0.1,Underwriting Risk,-1626.66199,22.22222222
COMP_1_NL,IND03,30.09.2004,16266.6199,INR,2004,21,A,Stock Prices,0.12,Underwriting Risk,1951.994388,33.33333333
COMP_1_NL,IND03,30.09.2004,8133.309951,INR,2004,22,A,Market Volatility,0.2,Underwriting Risk,1626.66199,-37.77777778
COMP_1_NL,IND03,30.09.2004,3253.323981,INR,2004,23,L,Premium&Reserve,0.05,Underwriting Risk,162.666199,-61.11111111
COMP_2_NL,IND03,30.09.2004,16266.6199,INR,2004,19,A,Equity,-0.2,Underwriting Risk,-3253.323981,-3.703703704
COMP_2_NL,IND03,30.09.2004,8133.309951,INR,2004,20,A,Property,-0.05,Underwriting Risk,-406.6654976,61.11111111
COMP_2_NL,IND03,30.09.2004,8133.309951,INR,2004,21,A,Stock Prices,0.02,Underwriting Risk,162.666199,-77.77777778
COMP_2_NL,IND03,30.09.2004,4066.654976,INR,2004,22,A,Market Volatility,0.2,Underwriting Risk,813.3309951,-37.77777778
COMP_2_NL,IND03,30.09.2004,1626.66199,INR,2004,23,L,Premium&Reserve,0.05,Underwriting Risk,81.33309951,-61.11111111
COMP_1_L,IND03,31.12.2004,37180.84549,INR,2004,19,L,Mortality,0.1,Underwriting Risk,3718.084549,14.28571429
COMP_1_L,IND03,31.12.2004,14872.3382,INR,2004,20,L,Morbidity,-0.2,Underwriting Risk,-2974.467639,-52.38095238
COMP_1_L,IND03,31.12.2004,44617.01459,INR,2004,21,L,Longevity,0.1,Underwriting Risk,4461.701459,14.28571429
COMP_1_L,IND03,31.12.2004,11154.25365,INR,2004,22,L,Lapse,-0.2,Underwriting Risk,-2230.85073,-128.5714286
COMP_1_L,IND03,31.12.2004,33462.76094,INR,2004,23,L,Expense,0.05,Underwriting Risk,1673.138047,-61.9047619
COMP_2_L,IND03,31.12.2004,18590.42275,INR,2004,19,L,Mortality,0.1,Underwriting Risk,1859.042275,14.28571429
COMP_2_L,IND03,31.12.2004,7436.169098,INR,2004,20,L,Morbidity,-0.2,Underwriting Risk,-1487.23382,-52.38095238
COMP_2_L,IND03,31.12.2004,22308.5073,INR,2004,21,L,Longevity,0.1,Underwriting Risk,2230.85073,-23.80952381
COMP_2_L,IND03,31.12.2004,5577.126824,INR,2004,22,L,Lapse,-0.15,Underwriting Risk,-836.5690236,-37.14285714
COMP_2_L,IND03,31.12.2004,16731.38047,INR,2004,23,L,Expense,0.15,Underwriting Risk,2509.707071,585.7142857
COMP_1_NL,IND03,31.12.2004,74361.69098,INR,2004,19,A,Equity,-0.1,Underwriting Risk,-7436.169098,-14.28571429
COMP_1_NL,IND03,31.12.2004,37180.84549,INR,2004,20,A,Property,-0.1,Underwriting Risk,-3718.084549,-128.5714286
COMP_1_NL,IND03,31.12.2004,37180.84549,INR,2004,21,A,Stock Prices,0.02,Underwriting Risk,743.6169098,-61.9047619
COMP_1_NL,IND03,31.12.2004,18590.42275,INR,2004,22,A,Market Volatility,0.3,Underwriting Risk,5577.126824,242.8571429
COMP_1_NL,IND03,31.12.2004,7436.169098,INR,2004,23,L,Premium&Reserve,0.15,Underwriting Risk,1115.425365,585.7142857
COMP_2_NL,IND03,31.12.2004,37180.84549,INR,2004,19,A,Equity,-0.1,Underwriting Risk,-3718.084549,-14.28571429
COMP_2_NL,IND03,31.12.2004,18590.42275,INR,2004,20,A,Property,-0.15,Underwriting Risk,-2788.563412,-585.7142857
COMP_2_NL,IND03,31.12.2004,18590.42275,INR,2004,21,A,Stock Prices,0.12,Underwriting Risk,2230.85073,1271.428571
COMP_2_NL,IND03,31.12.2004,9295.211373,INR,2004,22,A,Market Volatility,0.3,Underwriting Risk,2788.563412,242.8571429
COMP_2_NL,IND03,31.12.2004,3718.084549,INR,2004,23,L,Premium&Reserve,0.15,Underwriting Risk,557.7126824,585.7142857
COMP_1_L,IND03,31.03.2005,41828.45118,INR,2004,19,L,Mortality,0.15,Underwriting Risk,6274.267677,68.75
COMP_1_L,IND03,31.03.2005,16731.38047,INR,2004,20,L,Morbidity,-0.25,Underwriting Risk,-4182.845118,-40.625
COMP_1_L,IND03,31.03.2005,50194.14141,INR,2004,21,L,Longevity,0.3,Underwriting Risk,15058.24242,237.5
COMP_1_L,IND03,31.03.2005,12548.53535,INR,2004,22,L,Lapse,-0.2,Underwriting Risk,-2509.707071,-12.5
COMP_1_L,IND03,31.03.2005,37645.60606,INR,2004,23,L,Expense,0.1,Underwriting Risk,3764.560606,125
COMP_2_L,IND03,31.03.2005,20914.22559,INR,2004,19,L,Mortality,0.15,Underwriting Risk,3137.133838,68.75
COMP_2_L,IND03,31.03.2005,8365.690236,INR,2004,20,L,Morbidity,-0.25,Underwriting Risk,-2091.422559,-40.625
COMP_2_L,IND03,31.03.2005,25097.07071,INR,2004,21,L,Longevity,0.2,Underwriting Risk,5019.414141,125
COMP_2_L,IND03,31.03.2005,6274.267677,INR,2004,22,L,Lapse,-0.2,Underwriting Risk,-1254.853535,-50
COMP_2_L,IND03,31.03.2005,18822.80303,INR,2004,23,L,Expense,0.1,Underwriting Risk,1882.280303,-25
COMP_1_NL,IND03,31.03.2005,83656.90236,INR,2004,19,A,Equity,-0.15,Underwriting Risk,-12548.53535,-68.75
COMP_1_NL,IND03,31.03.2005,41828.45118,INR,2004,20,A,Property,-0.1,Underwriting Risk,-4182.845118,-12.5
COMP_1_NL,IND03,31.03.2005,41828.45118,INR,2004,21,A,Stock Prices,0.07,Underwriting Risk,2927.991583,293.75
COMP_1_NL,IND03,31.03.2005,20914.22559,INR,2004,22,A,Market Volatility,0.25,Underwriting Risk,5228.556397,-6.25
COMP_1_NL,IND03,31.03.2005,8365.690236,INR,2004,23,L,Premium&Reserve,0.1,Underwriting Risk,836.5690236,-25
COMP_2_NL,IND03,31.03.2005,41828.45118,INR,2004,19,A,Equity,-0.15,Underwriting Risk,-6274.267677,-68.75
COMP_2_NL,IND03,31.03.2005,20914.22559,INR,2004,20,A,Property,-0.1,Underwriting Risk,-2091.422559,25
COMP_2_NL,IND03,31.03.2005,20914.22559,INR,2004,21,A,Stock Prices,0.07,Underwriting Risk,1463.995791,-34.375
COMP_2_NL,IND03,31.03.2005,10457.11279,INR,2004,22,A,Market Volatility,0.25,Underwriting Risk,2614.278199,-6.25
COMP_2_NL,IND03,31.03.2005,4182.845118,INR,2004,23,L,Premium&Reserve,0.1,Underwriting Risk,418.2845118,-25
COMP_1_L,IND03,30.06.2005,37645.60606,INR,2005,19,L,Mortality,0.2,Underwriting Risk,7529.121212,20
COMP_1_L,IND03,30.06.2005,15058.24242,INR,2005,20,L,Morbidity,-0.3,Underwriting Risk,-4517.472727,-8
COMP_1_L,IND03,30.06.2005,45174.72727,INR,2005,21,L,Longevity,0.2,Underwriting Risk,9034.945455,-40
COMP_1_L,IND03,30.06.2005,11293.68182,INR,2005,22,L,Lapse,-0.2,Underwriting Risk,-2258.736364,10
COMP_1_L,IND03,30.06.2005,33881.04545,INR,2005,23,L,Expense,0.3,Underwriting Risk,10164.31364,170
COMP_2_L,IND03,30.06.2005,18822.80303,INR,2005,19,L,Mortality,0.2,Underwriting Risk,3764.560606,20
COMP_2_L,IND03,30.06.2005,7529.121212,INR,2005,20,L,Morbidity,-0.3,Underwriting Risk,-2258.736364,-8
COMP_2_L,IND03,30.06.2005,22587.36364,INR,2005,21,L,Longevity,0.3,Underwriting Risk,6776.209091,35
COMP_2_L,IND03,30.06.2005,5646.840909,INR,2005,22,L,Lapse,-0.25,Underwriting Risk,-1411.710227,-12.5
COMP_2_L,IND03,30.06.2005,16940.52273,INR,2005,23,L,Expense,0.05,Underwriting Risk,847.0261364,-55
COMP_1_NL,IND03,30.06.2005,75291.21212,INR,2005,19,A,Equity,-0.2,Underwriting Risk,-15058.24242,-20
COMP_1_NL,IND03,30.06.2005,37645.60606,INR,2005,20,A,Property,-0.1,Underwriting Risk,-3764.560606,10
COMP_1_NL,IND03,30.06.2005,37645.60606,INR,2005,21,A,Stock Prices,0.12,Underwriting Risk,4517.472727,54.28571429
COMP_1_NL,IND03,30.06.2005,18822.80303,INR,2005,22,A,Market Volatility,0.2,Underwriting Risk,3764.560606,-28
COMP_1_NL,IND03,30.06.2005,7529.121212,INR,2005,23,L,Premium&Reserve,0.05,Underwriting Risk,376.4560606,-55
COMP_2_NL,IND03,30.06.2005,37645.60606,INR,2005,19,A,Equity,-0.2,Underwriting Risk,-7529.121212,-20
COMP_2_NL,IND03,30.06.2005,18822.80303,INR,2005,20,A,Property,-0.05,Underwriting Risk,-941.1401515,55
COMP_2_NL,IND03,30.06.2005,18822.80303,INR,2005,21,A,Stock Prices,0.02,Underwriting Risk,376.4560606,-74.28571429
COMP_2_NL,IND03,30.06.2005,9411.401515,INR,2005,22,A,Market Volatility,0.2,Underwriting Risk,1882.280303,-28
COMP_2_NL,IND03,30.06.2005,3764.560606,INR,2005,23,L,Premium&Reserve,0.05,Underwriting Risk,188.2280303,-55
COMP_1_L,IND03,30.09.2005,29279.91583,INR,2005,19,L,Mortality,0.1,Underwriting Risk,2927.991583,-61.11111111
COMP_1_L,IND03,30.09.2005,11711.96633,INR,2005,20,L,Morbidity,-0.2,Underwriting Risk,-2342.393266,48.14814815
COMP_1_L,IND03,30.09.2005,35135.89899,INR,2005,21,L,Longevity,0.1,Underwriting Risk,3513.589899,-61.11111111
COMP_1_L,IND03,30.09.2005,8783.974748,INR,2005,22,L,Lapse,-0.2,Underwriting Risk,-1756.79495,22.22222222
COMP_1_L,IND03,30.09.2005,26351.92424,INR,2005,23,L,Expense,0.05,Underwriting Risk,1317.596212,-87.03703704
COMP_2_L,IND03,30.09.2005,14639.95791,INR,2005,19,L,Mortality,0.1,Underwriting Risk,1463.995791,-61.11111111
COMP_2_L,IND03,30.09.2005,5855.983165,INR,2005,20,L,Morbidity,-0.2,Underwriting Risk,-1171.196633,48.14814815
COMP_2_L,IND03,30.09.2005,17567.9495,INR,2005,21,L,Longevity,0.1,Underwriting Risk,1756.79495,-74.07407407
COMP_2_L,IND03,30.09.2005,4391.987374,INR,2005,22,L,Lapse,-0.15,Underwriting Risk,-658.7981061,53.33333333
COMP_2_L,IND03,30.09.2005,13175.96212,INR,2005,23,L,Expense,0.15,Underwriting Risk,1976.394318,133.3333333
COMP_1_NL,IND03,30.09.2005,58559.83165,INR,2005,19,A,Equity,-0.1,Underwriting Risk,-5855.983165,61.11111111
COMP_1_NL,IND03,30.09.2005,29279.91583,INR,2005,20,A,Property,-0.1,Underwriting Risk,-2927.991583,22.22222222
COMP_1_NL,IND03,30.09.2005,29279.91583,INR,2005,21,A,Stock Prices,0.02,Underwriting Risk,585.5983165,-87.03703704
COMP_1_NL,IND03,30.09.2005,14639.95791,INR,2005,22,A,Market Volatility,0.3,Underwriting Risk,4391.987374,16.66666667
COMP_1_NL,IND03,30.09.2005,5855.983165,INR,2005,23,L,Premium&Reserve,0.15,Underwriting Risk,878.3974748,133.3333333
COMP_2_NL,IND03,30.09.2005,29279.91583,INR,2005,19,A,Equity,-0.1,Underwriting Risk,-2927.991583,61.11111111
COMP_2_NL,IND03,30.09.2005,14639.95791,INR,2005,20,A,Property,-0.15,Underwriting Risk,-2195.993687,-133.3333333
COMP_2_NL,IND03,30.09.2005,14639.95791,INR,2005,21,A,Stock Prices,0.12,Underwriting Risk,1756.79495,366.6666667
COMP_2_NL,IND03,30.09.2005,7319.978956,INR,2005,22,A,Market Volatility,0.3,Underwriting Risk,2195.993687,16.66666667
COMP_2_NL,IND03,30.09.2005,2927.991583,INR,2005,23,L,Premium&Reserve,0.15,Underwriting Risk,439.1987374,133.3333333
COMP_1_L,IND03,31.12.2005,20914.22559,INR,2005,19,L,Mortality,0.15,Underwriting Risk,3137.133838,7.142857143
COMP_1_L,IND03,31.12.2005,8365.690236,INR,2005,20,L,Morbidity,-0.25,Underwriting Risk,-2091.422559,10.71428571
